delomrade,lan,latitud,longitud,groda,sort,jordart,sadatum,skordear,graderingsdatum,graderingstyp,forforfrukt,forfrukt,ekologisk,plojt,utvecklingsstadium,Bladfläcksvampar,Gulrost,Svartpricksjuka,Sädesbladlus
SV Skåne,Skåne län,6170000,384000,Höstvete,Linus,,2017-10-01,2018,2018-04-23,Veckovis,,Höstraps,False,,23,34.0,0.0,34.0,
SV Skåne,Skåne län,6170000,384000,Höstvete,Memory,,2017-10-01,2018,2018-04-23,Veckovis,,Höstraps,False,,23,48.0,0.0,48.0,
SV Skåne,Skåne län,6170000,384000,Höstvete,Norin,,2017-10-01,2018,2018-04-23,Veckovis,,Höstraps,False,,30,34.0,0.0,34.0,
SV Skåne,Skåne län,6170000,384000,Höstvete,RGT Reform,,2017-10-01,2018,2018-04-23,Veckovis,,Höstraps,False,,23,34.0,0.0,34.0,
SV Skåne,Skåne län,6170000,384000,Höstvete,Hereford,,2017-10-01,2018,2018-04-30,Veckovis,,Höstraps,False,,30,34.0,0.0,34.0,
SV Skåne,Skåne län,6170000,384000,Höstvete,Linus,,2017-10-01,2018,2018-04-30,Veckovis,,Höstraps,False,,23,34.0,0.0,34.0,
SV Skåne,Skåne län,6170000,384000,Höstvete,Memory,,2017-10-01,2018,2018-04-30,Veckovis,,Höstraps,False,,23,40.0,0.0,40.0,
SV Skåne,Skåne län,6170000,384000,Höstvete,Norin,,2017-10-01,2018,2018-04-30,Veckovis,,Höstraps,False,,30,32.0,0.0,32.0,
SV Skåne,Skåne län,6170000,384000,Höstvete,RGT Reform,,2017-10-01,2018,2018-04-30,Veckovis,,Höstraps,False,,23,34.0,0.0,34.0,
SV Skåne,Skåne län,6170000,384000,Höstvete,Hereford,,2017-10-01,2018,2018-05-07,Veckovis,,Höstraps,False,,31,28.0,0.0,28.0,
SV Skåne,Skåne län,6170000,384000,Höstvete,Linus,,2017-10-01,2018,2018-05-07,Veckovis,,Höstraps,False,,30,24.0,0.0,24.0,
SV Skåne,Skåne län,6170000,384000,Höstvete,Memory,,2017-10-01,2018,2018-05-07,Veckovis,,Höstraps,False,,31,22.0,0.01,22.0,
SV Skåne,Skåne län,6170000,384000,Höstvete,Norin,,2017-10-01,2018,2018-05-07,Veckovis,,Höstraps,False,,32,26.0,0.0,26.0,
SV Skåne,Skåne län,6170000,384000,Höstvete,RGT Reform,,2017-10-01,2018,2018-05-07,Veckovis,,Höstraps,False,,31,20.0,0.0,20.0,
SV Skåne,Skåne län,6170000,384000,Höstvete,Hereford,,2017-10-01,2018,2018-05-14,Veckovis,,Höstraps,False,,32,10.0,0.0,10.0,
SV Skåne,Skåne län,6170000,384000,Höstvete,Linus,,2017-10-01,2018,2018-05-14,Veckovis,,Höstraps,False,,31,6.0,0.0,6.0,
SV Skåne,Skåne län,6170000,384000,Höstvete,Memory,,2017-10-01,2018,2018-05-14,Veckovis,,Höstraps,False,,32,6.0,4.0,6.0,
SV Skåne,Skåne län,6170000,384000,Höstvete,Norin,,2017-10-01,2018,2018-05-14,Veckovis,,Höstraps,False,,37,10.0,0.0,10.0,
SV Skåne,Skåne län,6170000,384000,Höstvete,RGT Reform,,2017-10-01,2018,2018-05-14,Veckovis,,Höstraps,False,,32,6.0,0.0,6.0,
SV Skåne,Skåne län,6170000,384000,Höstvete,Hereford,,2017-10-01,2018,2018-05-21,Veckovis,,Höstraps,False,,39,4.0,0.0,4.0,
SV Skåne,Skåne län,6170000,384000,Höstvete,Linus,,2017-10-01,2018,2018-05-21,Veckovis,,Höstraps,False,,37,0.0,0.0,0.0,
SV Skåne,Skåne län,6170000,384000,Höstvete,Memory,,2017-10-01,2018,2018-05-21,Veckovis,,Höstraps,False,,39,2.0,8.0,2.0,
SV Skåne,Skåne län,6170000,384000,Höstvete,Norin,,2017-10-01,2018,2018-05-21,Veckovis,,Höstraps,False,,49,0.0,0.0,0.0,
SV Skåne,Skåne län,6170000,384000,Höstvete,RGT Reform,,2017-10-01,2018,2018-05-21,Veckovis,,Höstraps,False,,39,0.0,0.0,0.0,
SV Skåne,Skåne län,6170000,384000,Höstvete,Hereford,,2017-10-01,2018,2018-05-28,Veckovis,,Höstraps,False,,55,2.0,0.0,2.0,
SV Skåne,Skåne län,6170000,384000,Höstvete,Linus,,2017-10-01,2018,2018-05-28,Veckovis,,Höstraps,False,,49,0.0,0.0,0.0,
SV Skåne,Skåne län,6170000,384000,Höstvete,Memory,,2017-10-01,2018,2018-05-28,Veckovis,,Höstraps,False,,51,0.0,38.0,0.0,
SV Skåne,Skåne län,6170000,384000,Höstvete,Norin,,2017-10-01,2018,2018-05-28,Veckovis,,Höstraps,False,,61,0.0,2.0,0.0,
SV Skåne,Skåne län,6170000,384000,Höstvete,RGT Reform,,2017-10-01,2018,2018-05-28,Veckovis,,Höstraps,False,,53,0.0,0.0,0.0,
SV Skåne,Skåne län,6170000,384000,Höstvete,Hereford,,2017-10-01,2018,2018-06-04,Veckovis,,Höstraps,False,,61,2.0,0.0,2.0,
SV Skåne,Skåne län,6170000,384000,Höstvete,Linus,,2017-10-01,2018,2018-06-04,Veckovis,,Höstraps,False,,61,0.0,2.0,0.0,
SV Skåne,Skåne län,6170000,384000,Höstvete,Memory,,2017-10-01,2018,2018-06-04,Veckovis,,Höstraps,False,,61,0.0,72.0,0.0,
SV Skåne,Skåne län,6170000,384000,Höstvete,Norin,,2017-10-01,2018,2018-06-04,Veckovis,,Höstraps,False,,69,0.0,8.0,0.0,
SV Skåne,Skåne län,6170000,384000,Höstvete,RGT Reform,,2017-10-01,2018,2018-06-04,Veckovis,,Höstraps,False,,61,0.0,4.0,0.0,
SV Skåne,Skåne län,6170000,384000,Höstvete,Hereford,,2017-10-01,2018,2018-06-11,Veckovis,,Höstraps,False,,69,0.0,0.0,0.0,
SV Skåne,Skåne län,6170000,384000,Höstvete,Linus,,2017-10-01,2018,2018-06-11,Veckovis,,Höstraps,False,,65,0.0,2.0,0.0,
SV Skåne,Skåne län,6170000,384000,Höstvete,Memory,,2017-10-01,2018,2018-06-11,Veckovis,,Höstraps,False,,69,0.0,72.0,0.0,
SV Skåne,Skåne län,6170000,384000,Höstvete,Norin,,2017-10-01,2018,2018-06-11,Veckovis,,Höstraps,False,,73,0.0,6.0,0.0,
SV Skåne,Skåne län,6170000,384000,Höstvete,RGT Reform,,2017-10-01,2018,2018-06-11,Veckovis,,Höstraps,False,,69,0.0,4.0,0.0,
SV Skåne,Skåne län,6170000,384000,Höstvete,Hereford,,2017-10-01,2018,2018-06-18,Veckovis,,Höstraps,False,,73,0.0,0.0,0.0,
SV Skåne,Skåne län,6170000,384000,Höstvete,Linus,,2017-10-01,2018,2018-06-18,Veckovis,,Höstraps,False,,73,0.0,2.0,0.0,
SV Skåne,Skåne län,6170000,384000,Höstvete,Memory,,2017-10-01,2018,2018-06-18,Veckovis,,Höstraps,False,,73,0.0,72.0,0.0,
SV Skåne,Skåne län,6170000,384000,Höstvete,Norin,,2017-10-01,2018,2018-06-18,Veckovis,,Höstraps,False,,73,0.0,6.0,0.0,
SV Skåne,Skåne län,6170000,384000,Höstvete,RGT Reform,,2017-10-01,2018,2018-06-18,Veckovis,,Höstraps,False,,73,0.0,4.0,0.0,
SV Skåne,Skåne län,6170000,384000,Höstvete,Hereford,,2017-10-01,2018,2018-06-25,Veckovis,,Höstraps,False,,75,0.0,0.0,0.0,
SV Skåne,Skåne län,6170000,384000,Höstvete,Linus,,2017-10-01,2018,2018-06-25,Veckovis,,Höstraps,False,,75,0.0,2.0,0.0,
SV Skåne,Skåne län,6170000,384000,Höstvete,Memory,,2017-10-01,2018,2018-06-25,Veckovis,,Höstraps,False,,77,0.0,74.0,0.0,
SV Skåne,Skåne län,6170000,384000,Höstvete,Norin,,2017-10-01,2018,2018-06-25,Veckovis,,Höstraps,False,,83,0.0,10.0,0.0,
SV Skåne,Skåne län,6170000,384000,Höstvete,RGT Reform,,2017-10-01,2018,2018-06-25,Veckovis,,Höstraps,False,,77,0.0,8.0,0.0,
SV Skåne,Skåne län,6170000,384000,Höstvete,Hereford,,2017-10-01,2018,2018-07-02,Veckovis,,Höstraps,False,,83,0.0,0.0,0.0,
SV Skåne,Skåne län,6170000,384000,Höstvete,Linus,,2017-10-01,2018,2018-07-02,Veckovis,,Höstraps,False,,83,0.0,2.0,0.0,
SV Skåne,Skåne län,6170000,384000,Höstvete,Memory,,2017-10-01,2018,2018-07-02,Veckovis,,Höstraps,False,,83,0.0,74.0,0.0,
SV Skåne,Skåne län,6170000,384000,Höstvete,Norin,,2017-10-01,2018,2018-07-02,Veckovis,,Höstraps,False,,85,0.0,10.0,0.0,
SV Skåne,Skåne län,6170000,384000,Höstvete,RGT Reform,,2017-10-01,2018,2018-07-02,Veckovis,,Höstraps,False,,83,0.0,8.0,0.0,
SV Skåne,Skåne län,6170000,391000,Höstvete,Etana,Mellanlera (25-40 % ler),,2024,2024-04-22,Veckovis,,Vårkorn,False,,31,16.0,0.0,16.0,0.0
SV Skåne,Skåne län,6170000,391000,Höstvete,Etana,Mellanlera (25-40 % ler),,2024,2024-04-29,Veckovis,,Vårkorn,False,,32,42.0,0.0,42.0,0.0
SV Skåne,Skåne län,6170000,391000,Höstvete,Etana,Mellanlera (25-40 % ler),,2024,2024-05-06,Veckovis,,Vårkorn,False,,37,30.0,0.0,30.0,0.0
SV Skåne,Skåne län,6170000,391000,Höstvete,Etana,Mellanlera (25-40 % ler),,2024,2024-05-13,Veckovis,,Vårkorn,False,,37,22.0,0.0,22.0,0.0
SV Skåne,Skåne län,6171000,383000,Höstvete,Etana,,2023-10-10,2024,2024-04-29,Veckovis,,Höstraps,False,,30,33.0,0.0,33.0,0.0
SV Skåne,Skåne län,6171000,383000,Höstvete,Guinness,,2023-10-10,2024,2024-04-29,Veckovis,,Höstraps,False,,31,22.0,0.0,22.0,0.0
SV Skåne,Skåne län,6171000,383000,Höstvete,Kask,,2023-10-10,2024,2024-04-29,Veckovis,,Höstraps,False,,30,0.0,16.0,8.0,0.0
SV Skåne,Skåne län,6171000,383000,Höstvete,Lini,,2023-10-10,2024,2024-04-29,Veckovis,,Höstraps,False,,24,22.0,0.0,22.0,0.0
SV Skåne,Skåne län,6171000,383000,Höstvete,Marly,,2023-10-10,2024,2024-04-29,Veckovis,,Höstraps,False,,30,26.0,0.0,26.0,0.0
SV Skåne,Skåne län,6171000,383000,Höstvete,Etana,,2023-10-10,2024,2024-05-06,Veckovis,,Höstraps,False,,32,33.0,0.0,33.0,0.0
SV Skåne,Skåne län,6171000,383000,Höstvete,Guinness,,2023-10-10,2024,2024-05-06,Veckovis,,Höstraps,False,,32,18.0,0.0,18.0,0.0
SV Skåne,Skåne län,6171000,383000,Höstvete,Kask,,2023-10-10,2024,2024-05-06,Veckovis,,Höstraps,False,,32,12.0,20.0,12.0,0.0
SV Skåne,Skåne län,6171000,383000,Höstvete,Lini,,2023-10-10,2024,2024-05-06,Veckovis,,Höstraps,False,,31,28.0,0.0,28.0,0.0
SV Skåne,Skåne län,6171000,383000,Höstvete,Marly,,2023-10-10,2024,2024-05-06,Veckovis,,Höstraps,False,,33,18.0,0.0,18.0,0.0
SV Skåne,Skåne län,6171000,383000,Höstvete,Etana,,2023-10-10,2024,2024-05-13,Veckovis,,Höstraps,False,,32,8.0,0.0,8.0,-1.0
SV Skåne,Skåne län,6171000,383000,Höstvete,Guinness,,2023-10-10,2024,2024-05-13,Veckovis,,Höstraps,False,,32,18.0,16.0,18.0,-1.0
SV Skåne,Skåne län,6171000,383000,Höstvete,Kask,,2023-10-10,2024,2024-05-13,Veckovis,,Höstraps,False,,32,4.0,38.0,4.0,-1.0
SV Skåne,Skåne län,6171000,383000,Höstvete,Lini,,2023-10-10,2024,2024-05-13,Veckovis,,Höstraps,False,,32,8.0,0.0,8.0,-1.0
SV Skåne,Skåne län,6171000,383000,Höstvete,Marly,,2023-10-10,2024,2024-05-13,Veckovis,,Höstraps,False,,37,12.0,0.0,12.0,-1.0
SV Skåne,Skåne län,6171000,383000,Höstvete,Etana,,2023-10-10,2024,2024-05-20,Veckovis,,Höstraps,False,,41,8.0,8.0,8.0,
SV Skåne,Skåne län,6171000,383000,Höstvete,Guinness,,2023-10-10,2024,2024-05-20,Veckovis,,Höstraps,False,,37,16.0,30.0,16.0,
SV Skåne,Skåne län,6171000,383000,Höstvete,Kask,,2023-10-10,2024,2024-05-20,Veckovis,,Höstraps,False,,37,0.0,80.0,0.0,
SV Skåne,Skåne län,6171000,383000,Höstvete,Lini,,2023-10-10,2024,2024-05-20,Veckovis,,Höstraps,False,,37,4.0,0.0,4.0,
SV Skåne,Skåne län,6171000,383000,Höstvete,Marly,,2023-10-10,2024,2024-05-20,Veckovis,,Höstraps,False,,41,8.0,0.0,8.0,
SV Skåne,Skåne län,6171000,384000,Höstvete,Benchmark,,,2023,2023-04-17,Veckovis,,Höstraps,False,,22,30.0,0.0,30.0,
SV Skåne,Skåne län,6171000,384000,Höstvete,Etana,,,2023,2023-04-17,Veckovis,,Höstraps,False,,22,30.0,0.0,30.0,
SV Skåne,Skåne län,6171000,384000,Höstvete,Informer,,,2023,2023-04-17,Veckovis,,Höstraps,False,,22,24.0,0.0,24.0,
SV Skåne,Skåne län,6171000,384000,Höstvete,Julius,,,2023,2023-04-17,Veckovis,,Höstraps,False,,22,30.0,0.0,30.0,
SV Skåne,Skåne län,6171000,384000,Höstvete,Sevin,,,2023,2023-04-17,Veckovis,,Höstraps,False,,22,30.0,0.0,30.0,
SV Skåne,Skåne län,6171000,384000,Höstvete,Benchmark,,,2023,2023-04-24,Veckovis,,Höstraps,False,,22,33.0,0.0,33.0,
SV Skåne,Skåne län,6171000,384000,Höstvete,Etana,,,2023,2023-04-24,Veckovis,,Höstraps,False,,30,30.0,0.0,30.0,
SV Skåne,Skåne län,6171000,384000,Höstvete,Informer,,,2023,2023-04-24,Veckovis,,Höstraps,False,,30,26.0,0.0,26.0,
SV Skåne,Skåne län,6171000,384000,Höstvete,Julius,,,2023,2023-04-24,Veckovis,,Höstraps,False,,30,30.0,0.0,30.0,
SV Skåne,Skåne län,6171000,384000,Höstvete,Sevin,,,2023,2023-04-24,Veckovis,,Höstraps,False,,22,33.0,0.0,33.0,
SV Skåne,Skåne län,6171000,384000,Höstvete,Benchmark,,,2023,2023-05-02,Veckovis,,Höstraps,False,,30,26.0,0.0,26.0,
SV Skåne,Skåne län,6171000,384000,Höstvete,Etana,,,2023,2023-05-02,Veckovis,,Höstraps,False,,30,24.0,0.0,24.0,
SV Skåne,Skåne län,6171000,384000,Höstvete,Informer,,,2023,2023-05-02,Veckovis,,Höstraps,False,,30,22.0,0.0,22.0,
SV Skåne,Skåne län,6171000,384000,Höstvete,Julius,,,2023,2023-05-02,Veckovis,,Höstraps,False,,30,26.0,0.0,26.0,
SV Skåne,Skåne län,6171000,384000,Höstvete,Sevin,,,2023,2023-05-02,Veckovis,,Höstraps,False,,30,30.0,0.0,30.0,
SV Skåne,Skåne län,6171000,384000,Höstvete,Benchmark,,,2023,2023-05-08,Veckovis,,Höstraps,False,,31,28.0,0.0,28.0,
SV Skåne,Skåne län,6171000,384000,Höstvete,Etana,,,2023,2023-05-08,Veckovis,,Höstraps,False,,31,12.0,0.0,12.0,
SV Skåne,Skåne län,6171000,384000,Höstvete,Informer,,,2023,2023-05-08,Veckovis,,Höstraps,False,,30,12.0,0.0,12.0,
SV Skåne,Skåne län,6171000,384000,Höstvete,Julius,,,2023,2023-05-08,Veckovis,,Höstraps,False,,31,16.0,0.0,16.0,
SV Skåne,Skåne län,6171000,384000,Höstvete,Sevin,,,2023,2023-05-08,Veckovis,,Höstraps,False,,31,18.0,0.0,18.0,
SV Skåne,Skåne län,6171000,384000,Höstvete,Benchmark,,,2023,2023-05-15,Veckovis,,Höstraps,False,,37,16.0,0.0,16.0,
SV Skåne,Skåne län,6171000,384000,Höstvete,Etana,,,2023,2023-05-15,Veckovis,,Höstraps,False,,37,28.0,0.0,28.0,
SV Skåne,Skåne län,6171000,384000,Höstvete,Informer,,,2023,2023-05-15,Veckovis,,Höstraps,False,,32,6.0,0.0,6.0,
SV Skåne,Skåne län,6171000,384000,Höstvete,Julius,,,2023,2023-05-15,Veckovis,,Höstraps,False,,32,18.0,0.0,18.0,
SV Skåne,Skåne län,6171000,384000,Höstvete,Sevin,,,2023,2023-05-15,Veckovis,,Höstraps,False,,37,8.0,0.0,8.0,
SV Skåne,Skåne län,6171000,384000,Höstvete,Benchmark,,,2023,2023-05-22,Veckovis,,Höstraps,False,,39,0.0,0.0,0.0,
SV Skåne,Skåne län,6171000,384000,Höstvete,Etana,,,2023,2023-05-22,Veckovis,,Höstraps,False,,39,4.0,0.0,4.0,
SV Skåne,Skåne län,6171000,384000,Höstvete,Informer,,,2023,2023-05-22,Veckovis,,Höstraps,False,,37,8.0,0.0,8.0,
SV Skåne,Skåne län,6171000,384000,Höstvete,Julius,,,2023,2023-05-22,Veckovis,,Höstraps,False,,37,14.0,0.0,14.0,
SV Skåne,Skåne län,6171000,384000,Höstvete,Sevin,,,2023,2023-05-22,Veckovis,,Höstraps,False,,39,0.0,0.0,0.0,
SV Skåne,Skåne län,6171000,384000,Höstvete,Benchmark,,,2023,2023-05-29,Veckovis,,Höstraps,False,,45,4.0,0.0,4.0,
SV Skåne,Skåne län,6171000,384000,Höstvete,Etana,,,2023,2023-05-29,Veckovis,,Höstraps,False,,47,33.0,0.0,33.0,
SV Skåne,Skåne län,6171000,384000,Höstvete,Informer,,,2023,2023-05-29,Veckovis,,Höstraps,False,,39,0.0,0.0,0.0,
SV Skåne,Skåne län,6171000,384000,Höstvete,Julius,,,2023,2023-05-29,Veckovis,,Höstraps,False,,39,0.0,0.0,0.0,
SV Skåne,Skåne län,6171000,384000,Höstvete,Sevin,,,2023,2023-05-29,Veckovis,,Höstraps,False,,45,0.0,0.0,2.0,
SV Skåne,Skåne län,6171000,384000,Höstvete,Benchmark,,,2023,2023-06-05,Veckovis,,Höstraps,False,,59,4.0,2.0,4.0,
SV Skåne,Skåne län,6171000,384000,Höstvete,Etana,,,2023,2023-06-05,Veckovis,,Höstraps,False,,59,33.0,0.0,33.0,
SV Skåne,Skåne län,6171000,384000,Höstvete,Informer,,,2023,2023-06-05,Veckovis,,Höstraps,False,,57,8.0,0.0,8.0,
SV Skåne,Skåne län,6171000,384000,Höstvete,Julius,,,2023,2023-06-05,Veckovis,,Höstraps,False,,57,0.0,8.0,0.0,
SV Skåne,Skåne län,6171000,384000,Höstvete,Sevin,,,2023,2023-06-05,Veckovis,,Höstraps,False,,59,2.0,0.0,2.0,
SV Skåne,Skåne län,6171000,384000,Höstvete,Benchmark,,,2023,2023-06-12,Veckovis,,Höstraps,False,,61,4.0,2.0,4.0,
SV Skåne,Skåne län,6171000,384000,Höstvete,Etana,,,2023,2023-06-12,Veckovis,,Höstraps,False,,61,33.0,0.0,33.0,
SV Skåne,Skåne län,6171000,384000,Höstvete,Informer,,,2023,2023-06-12,Veckovis,,Höstraps,False,,61,8.0,0.0,8.0,
SV Skåne,Skåne län,6171000,384000,Höstvete,Julius,,,2023,2023-06-12,Veckovis,,Höstraps,False,,61,2.0,10.0,2.0,
SV Skåne,Skåne län,6171000,384000,Höstvete,Sevin,,,2023,2023-06-12,Veckovis,,Höstraps,False,,61,2.0,0.0,2.0,
SV Skåne,Skåne län,6171000,384000,Höstvete,Benchmark,,,2023,2023-06-19,Veckovis,,Höstraps,False,,69,4.0,16.0,4.0,
SV Skåne,Skåne län,6171000,384000,Höstvete,Etana,,,2023,2023-06-19,Veckovis,,Höstraps,False,,69,33.0,0.0,33.0,
SV Skåne,Skåne län,6171000,384000,Höstvete,Informer,,,2023,2023-06-19,Veckovis,,Höstraps,False,,69,8.0,0.0,8.0,
SV Skåne,Skåne län,6171000,384000,Höstvete,Julius,,,2023,2023-06-19,Veckovis,,Höstraps,False,,69,2.0,26.0,2.0,
SV Skåne,Skåne län,6171000,384000,Höstvete,Sevin,,,2023,2023-06-19,Veckovis,,Höstraps,False,,69,2.0,0.0,2.0,
SV Skåne,Skåne län,6171000,384000,Höstvete,Benchmark,,,2023,2023-06-26,Veckovis,,Höstraps,False,,75,4.0,16.0,4.0,
SV Skåne,Skåne län,6171000,384000,Höstvete,Etana,,,2023,2023-06-26,Veckovis,,Höstraps,False,,75,33.0,0.0,33.0,
SV Skåne,Skåne län,6171000,384000,Höstvete,Informer,,,2023,2023-06-26,Veckovis,,Höstraps,False,,75,8.0,0.0,8.0,
SV Skåne,Skåne län,6171000,384000,Höstvete,Julius,,,2023,2023-06-26,Veckovis,,Höstraps,False,,75,2.0,50.0,2.0,
SV Skåne,Skåne län,6171000,384000,Höstvete,Sevin,,,2023,2023-06-26,Veckovis,,Höstraps,False,,75,2.0,0.0,2.0,
SV Skåne,Skåne län,6171000,384000,Höstvete,Benchmark,,,2023,2023-07-03,Veckovis,,Höstraps,False,,83,20.0,16.0,20.0,
SV Skåne,Skåne län,6171000,384000,Höstvete,Etana,,,2023,2023-07-03,Veckovis,,Höstraps,False,,85,46.0,0.0,46.0,
SV Skåne,Skåne län,6171000,384000,Höstvete,Informer,,,2023,2023-07-03,Veckovis,,Höstraps,False,,83,12.0,0.0,12.0,
SV Skåne,Skåne län,6171000,384000,Höstvete,Julius,,,2023,2023-07-03,Veckovis,,Höstraps,False,,85,8.0,50.0,8.0,
SV Skåne,Skåne län,6171000,384000,Höstvete,Sevin,,,2023,2023-07-03,Veckovis,,Höstraps,False,,85,10.0,0.0,10.0,
SV Skåne,Skåne län,6171000,384000,Höstvete,Julius,,,2023,2023-07-07,Veckovis,,Höstraps,False,,85,8.0,50.0,8.0,
SV Skåne,Skåne län,6171000,384000,Höstvete,Benchmark,,,2023,2023-07-10,Veckovis,,Höstraps,False,,85,20.0,16.0,20.0,
SV Skåne,Skåne län,6171000,384000,Höstvete,Etana,,,2023,2023-07-10,Veckovis,,Höstraps,False,,85,46.0,0.0,46.0,
SV Skåne,Skåne län,6171000,384000,Höstvete,Informer,,,2023,2023-07-10,Veckovis,,Höstraps,False,,87,12.0,0.0,12.0,
SV Skåne,Skåne län,6171000,384000,Höstvete,Sevin,,,2023,2023-07-10,Veckovis,,Höstraps,False,,87,10.0,0.0,10.0,
SV Skåne,Skåne län,6171000,390000,Höstvete,Norin,Lättlera (15-25 % ler),2017-10-01,2018,2018-05-07,Veckovis,Sockerbetor,Vårkorn,False,True,32,26.0,0.0,26.0,0.0
SV Skåne,Skåne län,6171000,390000,Höstvete,Norin,Lättlera (15-25 % ler),2017-10-01,2018,2018-05-14,Veckovis,Sockerbetor,Vårkorn,False,True,37,8.0,0.01,8.0,0.0
SV Skåne,Skåne län,6171000,390000,Höstvete,Norin,Lättlera (15-25 % ler),2017-10-01,2018,2018-05-21,Veckovis,Sockerbetor,Vårkorn,False,True,47,4.0,2.0,4.0,0.01
SV Skåne,Skåne län,6171000,390000,Höstvete,Norin,Lättlera (15-25 % ler),2017-10-01,2018,2018-05-28,Veckovis,Sockerbetor,Vårkorn,False,True,61,2.0,4.0,2.0,0.01
SV Skåne,Skåne län,6171000,390000,Höstvete,Norin,Lättlera (15-25 % ler),2017-10-01,2018,2018-06-04,Veckovis,Sockerbetor,Vårkorn,False,True,69,4.0,8.0,2.0,0.2
SV Skåne,Skåne län,6171000,390000,Höstvete,Norin,Lättlera (15-25 % ler),2017-10-01,2018,2018-06-11,Veckovis,Sockerbetor,Vårkorn,False,True,73,4.0,8.0,4.0,0.1
SV Skåne,Skåne län,6171000,390000,Höstvete,Norin,Lättlera (15-25 % ler),2017-10-01,2018,2018-06-18,Veckovis,Sockerbetor,Vårkorn,False,True,75,4.0,20.0,4.0,1.5
SV Skåne,Skåne län,6171000,390000,Höstvete,Norin,Lättlera (15-25 % ler),2017-10-01,2018,2018-06-25,Veckovis,Sockerbetor,Vårkorn,False,True,83,20.0,58.0,20.0,0.2
SV Skåne,Skåne län,6171000,390000,Höstvete,Norin,Lättlera (15-25 % ler),2017-10-01,2018,2018-07-02,Veckovis,Sockerbetor,Vårkorn,False,True,85,20.0,58.0,20.0,0.0
SV Skåne,Skåne län,6171000,390000,Höstvete,Norin,,,2019,2019-04-15,Veckovis,,,False,,31,30.0,0.0,30.0,0.0
SV Skåne,Skåne län,6171000,390000,Höstvete,Norin,,,2019,2019-04-23,Veckovis,,,False,,32,32.0,0.0,32.0,0.0
SV Skåne,Skåne län,6171000,390000,Höstvete,Norin,,,2019,2019-04-29,Veckovis,,,False,,32,34.0,0.0,34.0,0.0
SV Skåne,Skåne län,6171000,390000,Höstvete,Norin,,,2019,2019-05-06,Veckovis,,,False,,33,26.0,0.0,26.0,0.0
SV Skåne,Skåne län,6171000,390000,Höstvete,Norin,,,2019,2019-05-13,Veckovis,,,False,,37,10.0,0.0,10.0,0.0
SV Skåne,Skåne län,6171000,390000,Höstvete,Norin,,,2019,2019-05-20,Veckovis,,,False,,39,6.0,0.0,6.0,0.0
SV Skåne,Skåne län,6171000,390000,Höstvete,Norin,,,2019,2019-05-27,Veckovis,,,False,,55,12.0,0.0,12.0,0.2
SV Skåne,Skåne län,6171000,390000,Höstvete,Norin,,,2019,2019-06-03,Veckovis,,,False,,61,12.0,0.0,12.0,0.01
SV Skåne,Skåne län,6171000,390000,Höstvete,Norin,,,2019,2019-06-10,Veckovis,,,False,,69,44.0,0.0,44.0,1.4
SV Skåne,Skåne län,6171000,390000,Höstvete,Norin,,,2019,2019-06-14,Veckovis,,,False,,73,58.0,0.0,58.0,1.2
SV Skåne,Skåne län,6171000,390000,Höstvete,Norin,,,2019,2019-06-24,Veckovis,,,False,,75,80.0,0.0,80.0,0.6
SV Skåne,Skåne län,6171000,390000,Höstvete,Norin,,,2019,2019-07-01,Veckovis,,,False,,83,90.0,0.0,90.0,0.0
SV Skåne,Skåne län,6171000,390000,Höstvete,Praktik,,,2020,2020-04-20,Veckovis,,,False,,30,16.0,0.0,16.0,0.0
SV Skåne,Skåne län,6171000,390000,Höstvete,Praktik,,,2020,2020-04-27,Veckovis,,,False,,31,6.0,0.0,6.0,0.0
SV Skåne,Skåne län,6171000,390000,Höstvete,Praktik,,,2020,2020-05-04,Veckovis,,,False,,32,4.0,0.0,4.0,0.0
SV Skåne,Skåne län,6171000,390000,Höstvete,Praktik,,,2020,2020-05-11,Veckovis,,,False,,33,0.0,0.0,0.0,0.0
SV Skåne,Skåne län,6171000,390000,Höstvete,Praktik,,,2020,2020-05-18,Veckovis,,,False,,37,2.0,0.0,2.0,0.0
SV Skåne,Skåne län,6171000,390000,Höstvete,Praktik,,,2020,2020-05-25,Veckovis,,,False,,43,6.0,0.0,6.0,0.0
SV Skåne,Skåne län,6171000,390000,Höstvete,Praktik,,,2020,2020-06-01,Veckovis,,,False,,49,6.0,0.0,6.0,0.0
SV Skåne,Skåne län,6171000,390000,Höstvete,Praktik,,,2020,2020-06-08,Veckovis,,,False,,59,6.0,6.0,6.0,0.0
SV Skåne,Skåne län,6171000,390000,Höstvete,Praktik,,,2020,2020-06-15,Veckovis,,,False,,65,34.0,8.0,34.0,0.0
SV Skåne,Skåne län,6171000,390000,Höstvete,Praktik,,,2020,2020-06-22,Veckovis,,,False,,73,52.0,8.0,52.0,0.0
SV Skåne,Skåne län,6171000,390000,Höstvete,Praktik,,,2020,2020-06-29,Veckovis,,,False,,75,68.0,10.0,68.0,0.0
SV Skåne,Skåne län,6171000,390000,Höstvete,Praktik,,,2020,2020-07-06,Veckovis,,,False,,77,82.0,10.0,82.0,0.0
SV Skåne,Skåne län,6171000,390000,Höstvete,Bright,Mellanlera (25-40 % ler),2020-09-21,2021,2021-04-26,Veckovis,,Vårkorn,False,True,30,28.0,0.0,28.0,0.0
